map_shape_id,role_title,full_name,political_party,bio,contact_email,contact_phone,holding_since,source_url,photo_url
3474,MP,Nathalie Provost,Liberal Party,Member of Parliament for Châteauguay—Les Jardins-de-Napierville,nathalie.provost@parl.gc.ca,1 613 996-7265,,https://www.ourcommons.ca/Members/en/nathalie-provost(122552),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ProvostNathalie_Lib.jpg
3475,MP,Richard Martel,Conservative Party,Member of Parliament for Chicoutimi—Le Fjord,Richard.Martel@parl.gc.ca,1 613 992-7207,,https://www.ourcommons.ca/Members/en/richard-martel(100521),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MartelRichard_CPC.jpg
3476,MP,Marianne Dandurand,Liberal Party,Member of Parliament for Compton—Stanstead,marianne.dandurand@parl.gc.ca,1 613 995-2024,,https://www.ourcommons.ca/Members/en/marianne-dandurand(122559),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/DandurandMarianne_Lib.jpg
3477,MP,Bernard Généreux,Conservative Party,Member of Parliament for Côte-du-Sud—Rivière-du-Loup— Kataskomiq—Témiscouata,bernard.genereux@parl.gc.ca,1 613 995-0265,,https://www.ourcommons.ca/Members/en/bernard-genereux(63908),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GenereuxBernard_CPC.jpg
3480,MP,Marilène Gill,Bloc Québécois,Member of Parliament for Côte-Nord—Kawawachikamach—Nitassinan,marilene.gill@parl.gc.ca,1 613 992-2363,,https://www.ourcommons.ca/Members/en/marilene-gill(88538),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GillMarilène_BQ.jpg
3481,MP,Anju Dhillon,Liberal Party,Member of Parliament for Dorval—Lachine—LaSalle,anju.dhillon@parl.gc.ca,1 613 995-2251,,https://www.ourcommons.ca/Members/en/anju-dhillon(88453),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/DhillonAnju_Lib.jpg
3482,MP,Martin Champoux,Bloc Québécois,Member of Parliament for Drummond,Martin.Champoux@parl.gc.ca,1 613 947-4550,,https://www.ourcommons.ca/Members/en/martin-champoux(104741),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ChampouxMartin_BQ.jpg
3484,MP,Alexis Deschênes,Bloc Québécois,Member of Parliament for Gaspésie—Les Îles-de-la-Madeleine—Listuguj,alexis.deschenes@parl.gc.ca,1 613 992-6188,,https://www.ourcommons.ca/Members/en/alexis-deschenes(122579),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/DeschênesAlexis_BQ.jpg
3485,MP,Steven MacKinnon,Liberal Party,Member of Parliament for Gatineau,Steven.MacKinnon@parl.gc.ca,1 613 992-4351,,https://www.ourcommons.ca/Members/en/steven-mackinnon(88468),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MacKinnonSteven_Lib.jpg
3486,MP,Marie-Gabrielle Ménard,Liberal Party,Member of Parliament for Hochelaga—Rosemont-Est,marie-gabrielle.menard@parl.gc.ca,1 613 947-4576,,https://www.ourcommons.ca/Members/en/marie-gabrielle-menard(122587),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MénardMarie-Gabrielle_Lib.jpg
3487,MP,Eric St-Pierre,Liberal Party,Member of Parliament for Honoré-Mercier,eric.st-pierre@parl.gc.ca,1 613 995-0580,,https://www.ourcommons.ca/Members/en/eric-st-pierre(122589),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/St-PierreEric_Lib.jpg
3488,MP,Greg Fergus,Liberal Party,Member of Parliament for Hull—Aylmer,Greg.Fergus@parl.gc.ca,1 613 992-7550,,https://www.ourcommons.ca/Members/en/greg-fergus(88478),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/FergusGreg_Lib.jpg
3489,MP,Gabriel Ste-Marie,Bloc Québécois,Member of Parliament for Joliette—Manawan,gabriel.ste-marie@parl.gc.ca,1 613 996-6910,,https://www.ourcommons.ca/Members/en/gabriel-ste-marie(88485),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/44/SteMarieGabriel_BQ.jpg
3490,MP,Mario Simard,Bloc Québécois,Member of Parliament for Jonquière,Mario.Simard@parl.gc.ca,1 613 995-8425,,https://www.ourcommons.ca/Members/en/mario-simard(104773),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/SimardMario_BQ.jpg
3491,MP,Mario Beaulieu,Bloc Québécois,Member of Parliament for La Pointe-de-l'Île,mario.beaulieu@parl.gc.ca,1 613 995-6327,,https://www.ourcommons.ca/Members/en/mario-beaulieu(376),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/BeaulieuMario_BQ.jpg
3492,MP,Alexis Brunelle-Duceppe,Bloc Québécois,Member of Parliament for Lac-Saint-Jean,Alexis.Brunelle-Duceppe@parl.gc.ca,1 613 996-6236,,https://www.ourcommons.ca/Members/en/alexis-brunelle-duceppe(104786),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/Brunelle-DuceppeAlexis_BQ.jpg
3493,MP,Francis Scarpaleggia,Liberal Party,Member of Parliament for Lac-Saint-Louis,francis.scarpaleggia@parl.gc.ca,1 613 995-8281,,https://www.ourcommons.ca/Members/en/francis-scarpaleggia(25453),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ScarpaleggiaFrancis_Lib.jpg
3494,MP,Jacques Ramsay,Liberal Party,Member of Parliament for La Prairie—Atateken,jacques.ramsay@parl.gc.ca,1 613 992-1084,,https://www.ourcommons.ca/Members/en/jacques-ramsay(122606),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/RamsayJacques_Lib.jpg
3495,MP,Claude Guay,Liberal Party,Member of Parliament for LaSalle—Émard—Verdun,claude.guay@parl.gc.ca,1 613 943-6636,,https://www.ourcommons.ca/Members/en/claude-guay(122615),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GuayClaude_Lib.jpg
3496,MP,Marie-Hélène Gaudreau,Bloc Québécois,Member of Parliament for Laurentides—Labelle,MH.Gaudreau@parl.gc.ca,1 613 992-2289,,https://www.ourcommons.ca/Members/en/marie-helene-gaudreau(104806),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GaudreauMarie-Hélène_BQ.jpg
3497,MP,Blake Richards,Conservative Party,Member of Parliament for Airdrie—Cochrane,blake.richards@parl.gc.ca,1 613 996-5152,,https://www.ourcommons.ca/Members/en/blake-richards(59235),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/RichardsBlake_CPC.jpg
3498,MP,Pierre Poilievre,Conservative Party,Member of Parliament for Battle River—Crowfoot,pierre.poilievre@parl.gc.ca,1 613 947-4608,,https://www.ourcommons.ca/Members/en/pierre-poilievre(25524),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/44/PoilievrePierre_CPC.jpg
3499,MP,David Bexte,Conservative Party,Member of Parliament for Bow River,david.bexte@parl.gc.ca,1 613 992-0761,,https://www.ourcommons.ca/Members/en/david-bexte(123372),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/BexteDavid_CPC.jpg
3500,MP,Greg McLean,Conservative Party,Member of Parliament for Calgary Centre,greg.mclean@parl.gc.ca,1 613 995-1561,,https://www.ourcommons.ca/Members/en/greg-mclean(105623),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/McLeanGreg_CPC.jpg
3501,MP,Corey Hogan,Liberal Party,Member of Parliament for Calgary Confederation,corey.hogan@parl.gc.ca,1 613 996-2756,,https://www.ourcommons.ca/Members/en/corey-hogan(123382),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/HoganCorey_Lib.jpg
3502,MP,Stephanie Kusie,Conservative Party,Member of Parliament for Calgary Midnapore,stephanie.kusie@parl.gc.ca,1 613 992-2235,,https://www.ourcommons.ca/Members/en/stephanie-kusie(96367),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KusieStephanie_CPC.jpg
3503,MP,Michelle Rempel Garner,Conservative Party,Member of Parliament for Calgary Nose Hill,michelle.rempel@parl.gc.ca,1 613 992-4275,,https://www.ourcommons.ca/Members/en/michelle-rempel-garner(71902),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/RempelGarnerMichelle_CPC.jpg
3504,MP,Matt Jeneroux,Conservative Party,Member of Parliament for Edmonton Riverbend,matt.jeneroux@parl.gc.ca,1 613 992-3594,,https://www.ourcommons.ca/Members/en/matt-jeneroux(89167),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/JenerouxMatt_CPC.jpg
3505,MP,Costas Menegakis,Conservative Party,Member of Parliament for Aurora—Oak Ridges—Richmond Hill,costas.menegakis@parl.gc.ca,1 613 992-0700,,https://www.ourcommons.ca/Members/en/costas-menegakis(71762),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MenegakisCostas_CPC.jpg
3506,MP,John Brassard,Conservative Party,Member of Parliament for Barrie South—Innisfil,john.brassard@parl.gc.ca,1 613 992-3394,,https://www.ourcommons.ca/Members/en/john-brassard(88674),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/BrassardJohn_CPC.jpg
3507,MP,Doug Shipley,Conservative Party,Member of Parliament for Barrie—Springwater—Oro-Medonte,Doug.Shipley@parl.gc.ca,1 613 992-0718,,https://www.ourcommons.ca/Members/en/doug-shipley(105031),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ShipleyDoug_CPC.jpg
3508,MP,Chris Malette,Liberal Party,Member of Parliament for Bay of Quinte,chris.malette@parl.gc.ca,1 613 992-0752,,https://www.ourcommons.ca/Members/en/chris-malette(122788),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MaletteChristopherJohn_Lib.jpg
3509,MP,Nathaniel Erskine-Smith,Liberal Party,Member of Parliament for Beaches—East York,nathaniel.erskine-smith@parl.gc.ca,1 613 992-2115,,https://www.ourcommons.ca/Members/en/nathaniel-erskine-smith(88687),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/Erskine-SmithNathaniel_lib.jpg
3510,MP,Dominique O'Rourke,Liberal Party,Member of Parliament for Guelph,dominique.orourke@parl.gc.ca,1 613 996-4758,,https://www.ourcommons.ca/Members/en/dominique-orourke(122933),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ORourkeDominique_Lib.jpg
3511,MP,Lisa Hepfner,Liberal Party,Member of Parliament for Hamilton Mountain,lisa.hepfner@parl.gc.ca,1 613 995-9389,,https://www.ourcommons.ca/Members/en/lisa-hepfner(110446),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/HepfnerLisa_lib.jpg
3512,MP,Shelby Kramp-Neuman,Conservative Party,Member of Parliament for Hastings—Lennox and Addington—Tyendinaga,shelby.kramp-neuman@parl.gc.ca,1 613 992-5321,,https://www.ourcommons.ca/Members/en/shelby-kramp-neuman(110454),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/Kramp-NeumanShelby_CPC.jpg
3513,MP,Judy A. Sgro,Liberal Party,Member of Parliament for Humber River—Black Creek,judy.sgro@parl.gc.ca,1 613 992-7774,,https://www.ourcommons.ca/Members/en/judy-a-sgro(1787),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/SgroJudy_Lib.jpg
3514,MP,Ben Lobb,Conservative Party,Member of Parliament for Huron—Bruce,ben.lobb@parl.gc.ca,1 613 992-8234,,https://www.ourcommons.ca/Members/en/ben-lobb(35600),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/44/LobbBen_CPC.jpg
3515,MP,Michael Ma,Conservative Party,Member of Parliament for Markham—Unionville,michael.ma@parl.gc.ca,1 613 992-1178,,https://www.ourcommons.ca/Members/en/michael-ma(105088),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MaMichael_CPC.jpg
3516,MP,Kristina Tesser Derksen,Liberal Party,Member of Parliament for Milton East—Halton Hills South,kristina.tesserderksen@parl.gc.ca,1 613 995-3440,,https://www.ourcommons.ca/Members/en/kristina-tesser-derksen(123027),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/TesserDerksenKristina_Lib.jpg
3517,MP,Pat Kelly,Conservative Party,Member of Parliament for Calgary Crowfoot,pat.kelly@parl.gc.ca,1 613 992-0826,,https://www.ourcommons.ca/Members/en/pat-kelly(89130),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KellyPat_CPC.jpg
3518,MP,Jasraj Hallan,Conservative Party,Member of Parliament for Calgary East,JasrajSingh.Hallan@parl.gc.ca,1 613 947-4566,,https://www.ourcommons.ca/Members/en/jasraj-hallan(105630),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/HallanJasrajSingh_CPC.jpg
3519,MP,Jamil Jivani,Conservative Party,Member of Parliament for Bowmanville—Oshawa North,jamil.jivani@parl.gc.ca,1 613 992-2792,,https://www.ourcommons.ca/Members/en/jamil-jivani(118689),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/JivaniJamil_CPC.jpg
3520,MP,Peter Fonseca,Liberal Party,Member of Parliament for Mississauga East—Cooksville,peter.fonseca@parl.gc.ca,1 613 996-0420,,https://www.ourcommons.ca/Members/en/peter-fonseca(71692),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/FonsecaPeter_Lib.jpg
3521,MP,Iqra Khalid,Liberal Party,Member of Parliament for Mississauga—Erin Mills,iqra.khalid@parl.gc.ca,1 613 995-7321,,https://www.ourcommons.ca/Members/en/iqra-khalid(88849),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KhalidIqra_Lib.jpg
3522,MP,Charles Sousa,Liberal Party,Member of Parliament for Mississauga—Lakeshore,charles.sousa@parl.gc.ca,1 613 992-4848,,https://www.ourcommons.ca/Members/en/charles-sousa(114349),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/SousaCharles_Lib.jpg
3523,MP,Jenna Sudds,Liberal Party,Member of Parliament for Kanata,jenna.sudds@parl.gc.ca,1 613 992-1119,,https://www.ourcommons.ca/Members/en/jenna-sudds(110459),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/SuddsJenna_Lib.jpg
3524,MP,Fares Al Soud,Liberal Party,Member of Parliament for Mississauga Centre,fares.alsoud@parl.gc.ca,1 613 992-1301,,https://www.ourcommons.ca/Members/en/fares-al-soud(123033),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/AlSoudFares_Lib.jpg
3525,MP,Shuvaloy Majumdar,Conservative Party,Member of Parliament for Calgary Heritage,shuvaloy.majumdar@parl.gc.ca,1 613 992-0250,,https://www.ourcommons.ca/Members/en/shuvaloy-majumdar(116022),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/MajumdarShuvaloy_CPC.jpg
3526,MP,Dalwinder Gill,Conservative Party,Member of Parliament for Calgary McKnight,dalwinder.gill@parl.gc.ca,1 613 947-4487,,https://www.ourcommons.ca/Members/en/dalwinder-gill(123401),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GillDalwinder_CPC.jpg
3527,MP,Iqwinder Gaheer,Liberal Party,Member of Parliament for Mississauga—Malton,iqwinder.gaheer@parl.gc.ca,1 613 995-7784,,https://www.ourcommons.ca/Members/en/iqwinder-gaheer(110534),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/GaheerIqwinder_Lib.jpg
3528,MP,Rechie Valdez,Liberal Party,Member of Parliament for Mississauga—Streetsville,rechie.valdez@parl.gc.ca,1 613 943-1762,,https://www.ourcommons.ca/Members/en/rechie-valdez(110538),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/ValdezRechie_Lib.jpg
3529,MP,Mark Carney,Liberal Party,Member of Parliament for Nepean,mark.carney@parl.gc.ca,,,https://www.ourcommons.ca/Members/en/mark-carney(28286),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/CarneyMark_Lib.jpg
3530,MP,Sandra Cobena,Conservative Party,Member of Parliament for Newmarket—Aurora,sandra.cobena@parl.gc.ca,1 613 992-9310,,https://www.ourcommons.ca/Members/en/sandra-cobena(123060),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/CobenaSandra_CPC.jpg
3531,MP,Scot Davidson,Conservative Party,Member of Parliament for New Tecumseth—Gwillimbury,Scot.Davidson@parl.gc.ca,1 613 996-7752,,https://www.ourcommons.ca/Members/en/scot-davidson(102653),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/DavidsonScot_CPC.jpg
3532,MP,Dean Allison,Conservative Party,Member of Parliament for Niagara West,dean.allison@parl.gc.ca,1 613 995-2772,,https://www.ourcommons.ca/Members/en/dean-allison(25446),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/AllisonDean_CPC.jpg
3533,MP,Pauline Rochefort,Liberal Party,Member of Parliament for Nipissing—Timiskaming,pauline.rochefort@parl.gc.ca,1 613 995-6255,,https://www.ourcommons.ca/Members/en/pauline-rochefort(123081),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/RochefortPauline_Lib.jpg
3534,MP,Philip Lawrence,Conservative Party,Member of Parliament for Northumberland—Clarke,Philip.Lawrence@parl.gc.ca,1 613 992-8585,,https://www.ourcommons.ca/Members/en/philip-lawrence(105291),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/LawrencePhilip_CPC.jpg
3535,MP,Tom Kmiec,Conservative Party,Member of Parliament for Calgary Shepard,tom.kmiec@parl.gc.ca,1 613 992-0846,,https://www.ourcommons.ca/Members/en/tom-kmiec(89136),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KmiecTom_CPC.jpg
3536,MP,David McKenzie,Conservative Party,Member of Parliament for Calgary Signal Hill,david.mckenzie@parl.gc.ca,1 613 992-3066,,https://www.ourcommons.ca/Members/en/david-mckenzie(123415),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/McKenzieDavid_CPC.jpg
3537,MP,Tony Baldinelli,Conservative Party,Member of Parliament for Niagara Falls—Niagara-on-the-Lake,Tony.Baldinelli@parl.gc.ca,1 613 995-1547,,https://www.ourcommons.ca/Members/en/tony-baldinelli(30330),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/BaldinelliTony_CPC.jpg
3538,MP,Fred Davies,Conservative Party,Member of Parliament for Niagara South,fred.davies@parl.gc.ca,1 613 995-0988,,https://www.ourcommons.ca/Members/en/fred-davies(123073),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/DaviesFred_CPC.jpg
3539,MP,Anita Anand,Liberal Party,Member of Parliament for Oakville East,Anita.Anand@parl.gc.ca,1 613 995-4014,,https://www.ourcommons.ca/Members/en/anita-anand(96081),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/AnandAnita_Lib.jpg
3540,MP,Sima Acan,Liberal Party,Member of Parliament for Oakville West,sima.acan@parl.gc.ca,1 613 992-1338,,https://www.ourcommons.ca/Members/en/sima-acan(123092),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/AcanSima_Lib.jpg
3541,MP,Marie-France Lalonde,Liberal Party,Member of Parliament for Orléans,Marie-France.Lalonde@parl.gc.ca,1 613 995-1800,,https://www.ourcommons.ca/Members/en/marie-france-lalonde(92209),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/LalondeMarie-France_Lib.jpg
3542,MP,Rhonda Kirkland,Conservative Party,Member of Parliament for Oshawa,rhonda.kirkland@parl.gc.ca,1 613 996-4756,,https://www.ourcommons.ca/Members/en/rhonda-kirkland(123104),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KirklandRhonda_CPC.jpg
3543,MP,Arpan Khanna,Conservative Party,Member of Parliament for Oxford,arpan.khanna@parl.gc.ca,1 613 995-4432,,https://www.ourcommons.ca/Members/en/arpan-khanna(105052),https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/45/KhannaArpan_CPC.jpg
